,pos,split,synonym,word1,word2
7953,verb,test,0,ridicule,grant
7954,verb,test,1,ridicule,guy
7955,verb,test,0,ridicule,house
7956,verb,test,1,ridicule,rib
7957,verb,test,0,ridicule,combat
7958,verb,test,1,roast,guy
7959,verb,test,0,roast,coach
7960,verb,test,1,roast,rib
7961,verb,test,0,roast,squawk
7962,verb,test,1,guy,rib
7963,verb,test,0,guy,hospitalise
7964,verb,test,1,satirize,lampoon
7965,verb,test,0,satirize,suppose
7966,verb,test,1,satirise,lampoon
7967,verb,test,0,satirise,kick
7968,verb,test,1,deceive,delude
7969,verb,test,0,deceive,whiz
7970,verb,test,1,deceive,cozen
7971,verb,test,0,deceive,misinterpret
7972,verb,test,1,gull,dupe
7973,verb,test,0,gull,indenture
7974,verb,test,1,gull,slang
7975,verb,test,0,gull,intromit
7976,verb,test,1,gull,befool
7977,verb,test,0,gull,pommel
7978,verb,test,1,dupe,slang
7979,verb,test,0,dupe,worship
7980,verb,test,1,dupe,befool
7981,verb,test,0,dupe,sailplane
7982,verb,test,1,slang,befool
7983,verb,test,0,slang,memorise
7984,verb,test,1,kid,chaff
7985,verb,test,0,kid,christen
7986,verb,test,1,kid,jolly
7987,verb,test,0,kid,enthral
7988,verb,test,1,kid,josh
7989,verb,test,0,kid,patinise
7990,verb,test,1,kid,banter
7991,verb,test,0,kid,glimmer
7992,verb,test,1,chaff,jolly
7993,verb,test,0,chaff,pauperise
7994,verb,test,1,chaff,josh
7995,verb,test,0,chaff,massage
7996,verb,test,1,chaff,banter
7997,verb,test,0,chaff,clangor
7998,verb,test,1,jolly,josh
7999,verb,test,0,jolly,tissue
8000,verb,test,1,jolly,banter
8001,verb,test,0,jolly,procure
8002,verb,test,1,josh,banter
8003,verb,test,0,josh,accurse
8004,verb,test,1,deflate,puncture
8005,verb,test,0,deflate,misunderstand
8006,verb,test,1,exuberate,exult
8007,verb,test,0,exuberate,zest
8008,verb,test,1,exuberate,rejoice
8009,verb,test,0,exuberate,traipse
8010,verb,test,1,exuberate,triumph
8011,verb,test,0,exuberate,ring
8012,verb,test,1,exuberate,jubilate
8013,verb,test,0,exuberate,idle
8014,verb,test,1,exult,rejoice
8015,verb,test,0,exult,etymologise
8016,verb,test,1,exult,triumph
8017,verb,test,0,exult,cuff
8018,verb,test,1,exult,jubilate
8019,verb,test,0,exult,prioritize
8020,verb,test,1,rejoice,triumph
8021,verb,test,0,rejoice,clitter
8022,verb,test,1,rejoice,jubilate
8023,verb,test,0,rejoice,lack
8024,verb,test,1,rejoice,joy
8025,verb,test,0,rejoice,propitiate
8026,verb,test,1,triumph,jubilate
8027,verb,test,0,triumph,gluttonise
8028,verb,test,1,triumph,gloat
8029,verb,test,0,triumph,chitter
8030,verb,test,1,triumph,crow
8031,verb,test,0,triumph,aspire
8032,verb,test,1,hail,herald
8033,verb,test,0,hail,destroy
8034,verb,test,1,herald,announce
8035,verb,test,0,herald,anatomise
8036,verb,test,1,herald,annunciate
8037,verb,test,0,herald,besmirch
8038,verb,test,1,herald,harbinger
8039,verb,test,0,herald,subvention
8040,verb,test,1,herald,foretell
8041,verb,test,0,herald,consult
8042,verb,test,1,boo,hiss
8043,verb,test,0,boo,fight
8044,verb,test,1,hiss,sizz
8045,verb,test,0,hiss,back
8046,verb,test,1,hiss,sibilate
8047,verb,test,0,hiss,remilitarize
8048,verb,test,1,hiss,whoosh
8049,verb,test,0,hiss,dispirit
8050,verb,test,1,bombard,barrage
8051,verb,test,0,bombard,venerate
8052,verb,test,1,bombard,pelt
8053,verb,test,0,bombard,scend
8054,verb,test,1,condemn,reprobate
8055,verb,test,0,condemn,liberalise
8056,verb,test,1,condemn,decry
8057,verb,test,0,condemn,hypostatise
8058,verb,test,1,condemn,excoriate
8059,verb,test,0,condemn,impersonate
8060,verb,test,1,condemn,sentence
8061,verb,test,0,condemn,chat
8062,verb,test,1,reprobate,decry
8063,verb,test,0,reprobate,transistorise
8064,verb,test,1,reprobate,excoriate
8065,verb,test,0,reprobate,reproof
8066,verb,test,1,decry,excoriate
8067,verb,test,0,decry,undersell
8068,verb,test,1,accurse,execrate
8069,verb,test,0,accurse,tarmac
8070,verb,test,1,accurse,anathemize
8071,verb,test,0,accurse,pinpoint
8072,verb,test,1,accurse,comminate
8073,verb,test,0,accurse,interest
8074,verb,test,1,accurse,anathemise
8075,verb,test,0,accurse,yak
8076,verb,test,1,accurse,anathematize
8077,verb,test,0,accurse,skulk
8078,verb,test,1,accurse,anathematise
8079,verb,test,0,accurse,champ
8080,verb,test,1,execrate,anathemize
8081,verb,test,0,execrate,dread
8082,verb,test,1,execrate,comminate
8083,verb,test,0,execrate,oversee
8084,verb,test,1,execrate,anathemise
8085,verb,test,0,execrate,bombard
8086,verb,test,1,execrate,anathematize
8087,verb,test,0,execrate,bedight
8088,verb,test,1,execrate,anathematise
8089,verb,test,0,execrate,waitress
8090,verb,test,1,execrate,abhor
8091,verb,test,0,execrate,constellate
8092,verb,test,1,execrate,loathe
8093,verb,test,0,execrate,bowse
8094,verb,test,1,execrate,abominate
8095,verb,test,0,execrate,rebut
8096,verb,test,1,anathemize,comminate
8097,verb,test,0,anathemize,dwarf
8098,verb,test,1,anathemize,anathematize
8099,verb,test,0,anathemize,equilibrate
8100,verb,test,1,anathemize,anathematise
8101,verb,test,0,anathemize,dingdong
8102,verb,test,1,anathemize,curse
8103,verb,test,0,anathemize,cluster
8104,verb,test,1,anathemize,beshrew
8105,verb,test,0,anathemize,convolve
8106,verb,test,1,anathemize,damn
8107,verb,test,0,anathemize,rail
8108,verb,test,1,anathemize,bedamn
8109,verb,test,0,anathemize,embroil
8110,verb,test,1,anathemize,imprecate
8111,verb,test,0,anathemize,instance
8112,verb,test,1,anathemize,maledict
8113,verb,test,0,anathemize,misspeak
8114,verb,test,1,comminate,anathemise
8115,verb,test,0,comminate,equilibrize
8116,verb,test,1,comminate,anathematize
8117,verb,test,0,comminate,sculpt
8118,verb,test,1,comminate,anathematise
8119,verb,test,0,comminate,teach
8120,verb,test,1,anathemise,anathematize
8121,verb,test,0,anathemise,canton
8122,verb,test,1,anathemise,anathematise
8123,verb,test,0,anathemise,romp
8124,verb,test,1,anathemise,curse
8125,verb,test,0,anathemise,jampack
8126,verb,test,1,anathemise,beshrew
8127,verb,test,0,anathemise,spangle
8128,verb,test,1,anathemise,damn
8129,verb,test,0,anathemise,humor
8130,verb,test,1,anathemise,bedamn
8131,verb,test,0,anathemise,flounder
8132,verb,test,1,anathemise,imprecate
8133,verb,test,0,anathemise,disport
8134,verb,test,1,anathemise,maledict
8135,verb,test,0,anathemise,leash
8136,verb,test,1,curse,cuss
8137,verb,test,0,curse,kid
8138,verb,test,1,curse,blaspheme
8139,verb,test,0,curse,clomp
8140,verb,test,1,curse,imprecate
8141,verb,test,0,curse,convolve
8142,verb,test,1,curse,beshrew
8143,verb,test,0,curse,whoosh
8144,verb,test,1,curse,damn
8145,verb,test,0,curse,bastardize
8146,verb,test,1,curse,bedamn
8147,verb,test,0,curse,proselytise
8148,verb,test,1,curse,maledict
8149,verb,test,0,curse,twiddle
8150,verb,test,1,curse,excommunicate
8151,verb,test,0,curse,slang
8152,verb,test,1,curse,unchurch
8153,verb,test,0,curse,gaze
8154,verb,test,1,cuss,blaspheme
8155,verb,test,0,cuss,intonate
8156,verb,test,1,cuss,imprecate
8157,verb,test,0,cuss,heap
8158,verb,test,1,blaspheme,imprecate
8159,verb,test,0,blaspheme,squat
8160,verb,test,1,imprecate,beshrew
8161,verb,test,0,imprecate,sulphurette
8162,verb,test,1,imprecate,damn
8163,verb,test,0,imprecate,lionize
8164,verb,test,1,imprecate,bedamn
8165,verb,test,0,imprecate,sleepwalk
8166,verb,test,1,imprecate,maledict
8167,verb,test,0,imprecate,lecture
8168,verb,test,1,ooh,aah
8169,verb,test,0,ooh,anagrammatise
8170,verb,test,1,beshrew,damn
8171,verb,test,0,beshrew,debunk
8172,verb,test,1,beshrew,bedamn
8173,verb,test,0,beshrew,buttonhole
8174,verb,test,1,beshrew,maledict
8175,verb,test,0,beshrew,bird
8176,verb,test,1,damn,bedamn
8177,verb,test,0,damn,enplane
8178,verb,test,1,damn,maledict
8179,verb,test,0,damn,soliloquise
8180,verb,test,1,bedamn,maledict
8181,verb,test,0,bedamn,taxi
8182,verb,test,1,desecrate,unhallow
8183,verb,test,0,desecrate,discuss
8184,verb,test,1,desecrate,deconsecrate
8185,verb,test,0,desecrate,tat
8186,verb,test,1,unhallow,deconsecrate
8187,verb,test,0,unhallow,weight
8188,verb,test,1,defy,dare
8189,verb,test,0,defy,decertify
8190,verb,test,1,defy,withstand
8191,verb,test,0,defy,intersect
8192,verb,test,1,defy,resist
8193,verb,test,0,defy,predetermine
8194,verb,test,1,challenge,gainsay
8195,verb,test,0,challenge,reprimand
8196,verb,test,1,contest,repugn
8197,verb,test,0,contest,propagandize
8198,verb,test,1,warn,discourage
8199,verb,test,0,warn,internalize
8200,verb,test,1,warn,monish
8201,verb,test,0,warn,disguise
8202,verb,test,1,discourage,monish
8203,verb,test,0,discourage,shamble
8204,verb,test,1,monish,caution
8205,verb,test,0,monish,critique
8206,verb,test,1,bode,portend
8207,verb,test,0,bode,misspeak
8208,verb,test,1,bode,auspicate
8209,verb,test,0,bode,mention
8210,verb,test,1,bode,prognosticate
8211,verb,test,0,bode,quarrel
8212,verb,test,1,bode,omen
8213,verb,test,0,bode,jar
8214,verb,test,1,bode,presage
8215,verb,test,0,bode,want
8216,verb,test,1,bode,foreshadow
8217,verb,test,0,bode,shade
8218,verb,test,1,bode,augur
8219,verb,test,0,bode,decolonise
8220,verb,test,1,bode,foretell
8221,verb,test,0,bode,retract
8222,verb,test,1,bode,prefigure
8223,verb,test,0,bode,tunnel
8224,verb,test,1,bode,predict
8225,verb,test,0,bode,demilitarise
8226,verb,test,1,portend,auspicate
8227,verb,test,0,portend,moon
8228,verb,test,1,portend,prognosticate
8229,verb,test,0,portend,spice
8230,verb,test,1,portend,omen
8231,verb,test,0,portend,superpose
8232,verb,test,1,portend,presage
8233,verb,test,0,portend,emancipate
8234,verb,test,1,portend,foreshadow
8235,verb,test,0,portend,interiorise
8236,verb,test,1,portend,augur
8237,verb,test,0,portend,caparison
8238,verb,test,1,portend,foretell
8239,verb,test,0,portend,diss
8240,verb,test,1,portend,prefigure
8241,verb,test,0,portend,overwork
8242,verb,test,1,portend,predict
8243,verb,test,0,portend,birle
8244,verb,test,1,auspicate,prognosticate
8245,verb,test,0,auspicate,slam
8246,verb,test,1,auspicate,omen
8247,verb,test,0,auspicate,garrote
8248,verb,test,1,auspicate,presage
8249,verb,test,0,auspicate,prefabricate
8250,verb,test,1,auspicate,foreshadow
8251,verb,test,0,auspicate,blackjack
8252,verb,test,1,auspicate,augur
8253,verb,test,0,auspicate,propagandize
8254,verb,test,1,auspicate,foretell
8255,verb,test,0,auspicate,underprice
8256,verb,test,1,auspicate,prefigure
8257,verb,test,0,auspicate,corkscrew
8258,verb,test,1,auspicate,predict
8259,verb,test,0,auspicate,criticize
8260,verb,test,1,prognosticate,omen
8261,verb,test,0,prognosticate,abscond
8262,verb,test,1,prognosticate,presage
8263,verb,test,0,prognosticate,breathalyse
8264,verb,test,1,prognosticate,foreshadow
8265,verb,test,0,prognosticate,chorus
8266,verb,test,1,prognosticate,augur
8267,verb,test,0,prognosticate,abut
8268,verb,test,1,prognosticate,foretell
8269,verb,test,0,prognosticate,trivialize
8270,verb,test,1,prognosticate,prefigure
8271,verb,test,0,prognosticate,sublease
8272,verb,test,1,prognosticate,predict
8273,verb,test,0,prognosticate,acquiesce
8274,verb,test,1,prognosticate,forebode
8275,verb,test,0,prognosticate,coach
8276,verb,test,1,prognosticate,promise
8277,verb,test,0,prognosticate,dupe
8278,verb,test,1,omen,presage
8279,verb,test,0,omen,Latinise
8280,verb,test,1,omen,foreshadow
8281,verb,test,0,omen,disown
8282,verb,test,1,omen,augur
8283,verb,test,0,omen,adjure
8284,verb,test,1,omen,foretell
8285,verb,test,0,omen,saunter
8286,verb,test,1,omen,prefigure
8287,verb,test,0,omen,monopolize
8288,verb,test,1,omen,predict
8289,verb,test,0,omen,gap
8290,verb,test,1,presage,foreshadow
8291,verb,test,0,presage,surfeit
8292,verb,test,1,presage,augur
8293,verb,test,0,presage,legitimatise
8294,verb,test,1,presage,foretell
8295,verb,test,0,presage,rebuke
8296,verb,test,1,presage,prefigure
8297,verb,test,0,presage,tipple
8298,verb,test,1,presage,predict
8299,verb,test,0,presage,reorganise
8300,verb,test,1,foreshadow,augur
8301,verb,test,0,foreshadow,quantize
8302,verb,test,1,foreshadow,foretell
8303,verb,test,0,foreshadow,stud
8304,verb,test,1,foreshadow,prefigure
8305,verb,test,0,foreshadow,handstamp
8306,verb,test,1,foreshadow,predict
8307,verb,test,0,foreshadow,sculpture
8308,verb,test,1,augur,foretell
8309,verb,test,0,augur,embezzle
8310,verb,test,1,augur,prefigure
8311,verb,test,0,augur,outmatch
8312,verb,test,1,augur,predict
8313,verb,test,0,augur,accomplish
8314,verb,test,1,foretell,prefigure
8315,verb,test,0,foretell,transcribe
8316,verb,test,1,foretell,predict
8317,verb,test,0,foretell,capsize
8318,verb,test,1,foretell,forebode
8319,verb,test,0,foretell,crusade
8320,verb,test,1,foretell,promise
8321,verb,test,0,foretell,brave
8322,verb,test,1,foretell,announce
8323,verb,test,0,foretell,attitudinise
8324,verb,test,1,foretell,annunciate
8325,verb,test,0,foretell,craze
8326,verb,test,1,foretell,harbinger
8327,verb,test,0,foretell,shillyshally
8328,verb,test,1,prefigure,predict
8329,verb,test,0,prefigure,long
8330,verb,test,1,predict,forebode
8331,verb,test,0,predict,web
8332,verb,test,1,predict,promise
8333,verb,test,0,predict,crenel
8334,verb,test,1,alarm,alert
8335,verb,test,0,alarm,monopolize
8336,verb,test,1,alarm,dismay
8337,verb,test,0,alarm,foreshadow
8338,verb,test,1,alarm,horrify
8339,verb,test,0,alarm,analogize
8340,verb,test,1,recommend,commend
8341,verb,test,0,recommend,disk
8342,verb,test,1,suggest,hint
8343,verb,test,0,suggest,hybridize
8344,verb,test,1,suggest,intimate
8345,verb,test,0,suggest,harbor
8346,verb,test,1,misadvise,misguide
8347,verb,test,0,misadvise,spare
8348,verb,test,1,confer,confabulate
8349,verb,test,0,confer,savor
8350,verb,test,1,confer,confab
8351,verb,test,0,confer,overuse
8352,verb,test,1,confer,consult
8353,verb,test,0,confer,ridicule
8354,verb,test,1,confabulate,confab
8355,verb,test,0,confabulate,jawbone
8356,verb,test,1,confabulate,consult
8357,verb,test,0,confabulate,fatten
8358,verb,test,1,confabulate,chat
8359,verb,test,0,confabulate,anathemise
8360,verb,test,1,confabulate,chitchat
8361,verb,test,0,confabulate,dedicate
8362,verb,test,1,confabulate,chaffer
8363,verb,test,0,confabulate,exorcize
8364,verb,test,1,confabulate,natter
8365,verb,test,0,confabulate,amuse
8366,verb,test,1,confabulate,gossip
8367,verb,test,0,confabulate,repudiate
8368,verb,test,1,confabulate,claver
8369,verb,test,0,confabulate,matter
8370,verb,test,1,confab,consult
8371,verb,test,0,confab,shame
8372,verb,test,1,confab,chat
8373,verb,test,0,confab,mizzle
8374,verb,test,1,confab,chitchat
8375,verb,test,0,confab,overspread
8376,verb,test,1,confab,chaffer
8377,verb,test,0,confab,abseil
8378,verb,test,1,confab,natter
8379,verb,test,0,confab,marginalize
8380,verb,test,1,confab,gossip
8381,verb,test,0,confab,poleax
8382,verb,test,1,confab,claver
8383,verb,test,0,confab,plug
8384,verb,test,1,remind,cue
8385,verb,test,0,remind,gad
8386,verb,test,1,bow,crouch
8387,verb,test,0,bow,imprecate
8388,verb,test,1,bow,stoop
8389,verb,test,0,bow,placard
8390,verb,test,1,flatter,blandish
8391,verb,test,0,flatter,monopolize
8392,verb,test,1,fawn,toady
8393,verb,test,0,fawn,fraction
8394,verb,test,1,fawn,truckle
8395,verb,test,0,fawn,blob
8396,verb,test,1,fawn,bootlick
8397,verb,test,0,fawn,astound
8398,verb,test,1,fawn,kowtow
8399,verb,test,0,fawn,compete
8400,verb,test,1,fawn,kotow
8401,verb,test,0,fawn,lampoon
8402,verb,test,1,fawn,crawl
8403,verb,test,0,fawn,whistle
8404,verb,test,1,fawn,creep
8405,verb,test,0,fawn,distance
8406,verb,test,1,fawn,cower
8407,verb,test,0,fawn,retick
8408,verb,test,1,fawn,grovel
8409,verb,test,0,fawn,devote
8410,verb,test,1,toady,truckle
8411,verb,test,0,toady,nosh
8412,verb,test,1,toady,bootlick
8413,verb,test,0,toady,deafen
8414,verb,test,1,toady,kowtow
8415,verb,test,0,toady,reunify
8416,verb,test,1,toady,kotow
8417,verb,test,0,toady,discompose
8418,verb,test,1,truckle,bootlick
8419,verb,test,0,truckle,mooch
8420,verb,test,1,truckle,kowtow
8421,verb,test,0,truckle,bull
8422,verb,test,1,truckle,kotow
8423,verb,test,0,truckle,blazon
8424,verb,test,1,bootlick,kowtow
8425,verb,test,0,bootlick,haemagglutinate
8426,verb,test,1,bootlick,kotow
8427,verb,test,0,bootlick,reimburse
8428,verb,test,1,kowtow,scrape
8429,verb,test,0,kowtow,attest
8430,verb,test,1,kowtow,genuflect
8431,verb,test,0,kowtow,dissociate
8432,verb,test,1,rave,gush
8433,verb,test,0,rave,quibble
8434,verb,test,1,rave,rant
8435,verb,test,0,rave,sculpt
8436,verb,test,1,rave,jabber
8437,verb,test,0,rave,converse
8438,verb,test,1,rave,spout
8439,verb,test,0,rave,bicker
8440,verb,test,1,gush,jet
8441,verb,test,0,gush,mean
8442,verb,test,1,gush,spurt
8443,verb,test,0,gush,patinise
8444,verb,test,1,gush,spirt
8445,verb,test,0,gush,lionize
8446,verb,test,1,gush,spout
8447,verb,test,0,gush,sculpt
8448,verb,test,1,gloat,crow
8449,verb,test,0,gloat,epitomise
8450,verb,test,1,promise,forebode
8451,verb,test,0,promise,metabolize
8452,verb,test,1,plight,betroth
8453,verb,test,0,plight,dong
8454,verb,test,1,plight,affiance
8455,verb,test,0,plight,convoke
8456,verb,test,1,indenture,indent
8457,verb,test,0,indenture,aluminise
8458,verb,test,1,indent,dent
8459,verb,test,0,indent,impel
8460,verb,test,1,betroth,affiance
8461,verb,test,0,betroth,stash
8462,verb,test,1,guarantee,vouch
8463,verb,test,0,guarantee,mislead
8464,verb,test,1,guarantee,warrant
8465,verb,test,0,guarantee,certify
8466,verb,test,1,subvention,subvent
8467,verb,test,0,subvention,spin
8468,verb,test,1,curtsy,bob
8469,verb,test,0,curtsy,transpirate
8470,verb,test,1,bob,dock
8471,verb,test,0,bob,bludgeon
8472,verb,test,1,bob,tail
8473,verb,test,0,bob,saint
8474,verb,test,1,bob,bobsled
8475,verb,test,0,bob,decollate
8476,verb,test,1,prologuize,prologise
8477,verb,test,0,prologuize,crave
8478,verb,test,1,wish,care
8479,verb,test,0,wish,panel
8480,verb,test,1,wish,like
8481,verb,test,0,wish,signalize
8482,verb,test,1,complain,kick
8483,verb,test,0,complain,disport
8484,verb,test,1,complain,plain
8485,verb,test,0,complain,misfunction
8486,verb,test,1,complain,quetch
8487,verb,test,0,complain,bouse
8488,verb,test,1,complain,kvetch
8489,verb,test,0,complain,proscribe
8490,verb,test,1,kick,plain
8491,verb,test,0,kick,indorse
8492,verb,test,1,kick,quetch
8493,verb,test,0,kick,cerebrate
8494,verb,test,1,kick,kvetch
8495,verb,test,0,kick,churr
8496,verb,test,1,plain,quetch
8497,verb,test,0,plain,critique
8498,verb,test,1,plain,kvetch
8499,verb,test,0,plain,marry
8500,verb,test,1,quetch,kvetch
8501,verb,test,0,quetch,disembark
8502,verb,test,1,backbite,bitch
8503,verb,test,0,backbite,mull
8504,verb,test,1,bitch,gripe
8505,verb,test,0,bitch,cantillate
8506,verb,test,1,bitch,grouse
8507,verb,test,0,bitch,spoof
8508,verb,test,1,bitch,crab
8509,verb,test,0,bitch,animadvert
8510,verb,test,1,bitch,beef
8511,verb,test,0,bitch,plicate
8512,verb,test,1,bitch,squawk
8513,verb,test,0,bitch,wiretap
8514,verb,test,1,bitch,bellyache
8515,verb,test,0,bitch,phone
8516,verb,test,1,yawp,bawl
8517,verb,test,0,yawp,strum
8518,verb,test,1,patronize,patronage
8519,verb,test,0,patronize,reunify
8520,verb,test,1,patronize,sponsor
8521,verb,test,0,patronize,compute
8522,verb,test,1,patronize,frequent
8523,verb,test,0,patronize,rail
8524,verb,test,1,patronise,patronage
8525,verb,test,0,patronise,interiorise
8526,verb,test,1,patronise,sponsor
8527,verb,test,0,patronise,waitress
8528,verb,test,1,patronise,frequent
8529,verb,test,0,patronise,blandish
8530,verb,test,1,declaim,inveigh
8531,verb,test,0,declaim,seaplane
8532,verb,test,1,declaim,recite
8533,verb,test,0,declaim,sponsor
8534,verb,test,1,gripe,grouse
8535,verb,test,0,gripe,burlesque
8536,verb,test,1,gripe,crab
8537,verb,test,0,gripe,fraction
8538,verb,test,1,gripe,beef
8539,verb,test,0,gripe,straiten
8540,verb,test,1,gripe,squawk
8541,verb,test,0,gripe,asperse
8542,verb,test,1,gripe,bellyache
8543,verb,test,0,gripe,soliloquise
8544,verb,test,1,grouse,crab
8545,verb,test,0,grouse,result
8546,verb,test,1,grouse,beef
8547,verb,test,0,grouse,conduce
8548,verb,test,1,grouse,squawk
8549,verb,test,0,grouse,prosecute
8550,verb,test,1,grouse,bellyache
8551,verb,test,0,grouse,parade
8552,verb,test,1,crab,beef
8553,verb,test,0,crab,burthen
